Anel,Progressiva (m),Tempo total anel (s),Tempo total anel (h),Tempo escavacao anel (s),Tempo escavacao anel (h),Energia especifica (MJ/m3) (media),Velocidade de Avanco (mm/min) (media),Torque(MNm) (media),Empuxo (kN) (media),Taxa de Penetracao (mm/rev) (media),Rotacao da Cabeca de Corte (RPM) (media),Forca de Contato (kN) (media),agua Livre (L.min) (media),FER (media),FIR (%) (media),anel,Massa de material escavado (teorica) (ton) (max),Massa de material escavado (balanca 1) (ton) (max),Diferenca  balanca 1 (ton),Massa de material escavado (balanca 2) (ton)  (max),Diferenca  balanca 2 (ton),Pressao de terra (media dos sensores) (bar) (media),Pressao de terra (S1) (bar) (media),Pressao de terra (S2)(bar) (media),Pressao de terra (S3) (bar) (media),Pressao de terra (S4) (bar) (media),Pressao de terra (S5) (bar) (media),Pressao de terra (S6) (bar) (media),Injecao de grout total (L) (max),Material Calota,Material Eixo,Material Base,Face mista
1439,12943.5682,5609,1.558055556,2390,0.663888889,46.60860504,37.24844958,2.870836134,20415.23401,14.43963445,2.583567227,16164.02527,99.88245798,12.62818067,154.2384748,1439,112.342,75.7,-36.642,70.529,-41.813,1.811705882,1.660861345,1.867109244,2.273088235,6,2.026147059,1.69242437,4650.81,4Ar1,4Ag1,4Ag1,sim
1440,12945.0682,5281,1.466944444,2783,0.773055556,61.02206859,33.16225632,2.883191336,23013.64499,12.72132852,2.60267148,18166.1457,157.4335307,13.99790614,177.8127906,1440,116.762,80.298,-36.464,73.972,-42.79,1.842093863,1.68199278,1.938382671,2.328797834,6,2.02133574,1.726375451,4615.528,4Ar1,4Ag1,4Ag1,sim
1441,12946.5682,5068,1.407777778,3205,0.890277778,71.00105,27.02100313,2.686084375,22349.47686,10.88438438,2.51098125,18035.80841,121.7836156,13.23911563,223.7039313,1441,110.03,97.37,-12.66,83.77,-26.26,1.86544375,1.71986875,1.946146875,2.2941625,6,2.03688125,1.757884375,4560.759,4Ar1,4Ag1,4Ag1,sim
1442,12948.0682,6025,1.673611111,3057,0.849166667,49.54679672,28.98289508,2.308331148,23024.95508,11.47564918,2.525,18654.68917,159.7401836,15.6722623,177.451377,1442,114.774,81.495,-33.279,68.895,-45.879,1.940111475,1.876265574,1.981918033,2.234239344,6,1.994101639,1.907829508,4560.428,4Ar1,4Ag1,4Ag1,sim
1443,12949.5682,4469,1.241388889,2724,0.756666667,48.24359191,32.76189706,2.543121324,23373.49349,12.96181985,2.526147059,18962.84156,167.9406912,15.40300735,142.8311544,1443,112.568,85.75,-26.818,75.592,-36.976,1.937507353,1.848132353,1.953165441,2.261823529,6,2.076625,1.871897059,4655.016,4Ar1,4Ag1,4Ag1,sim
1444,12951.0682,4574,1.270555556,2928,0.813333333,50.19904795,29.97840068,2.547462329,24216.84277,11.85467808,2.528821918,19933.28487,162.4208322,15.41481164,159.3707945,1444,111.051,85.628,-25.423,77.129,-33.922,1.953705479,1.879952055,2.014773973,2.325972603,6,2.013212329,1.906828767,4568.635,4Ar1,4Ag1,4Ag1,sim
1445,12952.5682,21001,5.833611111,2746,0.762777778,47.71439416,33.20491241,2.704291971,24376.70946,13.12486131,2.529941606,19969.48338,172.5463759,16.20695985,140.658135,1445,114.518,79.422,-35.096,72.722,-41.796,1.881594891,1.771175182,1.909379562,2.253124088,6,2.046178832,1.799565693,4674.861,4Ar1,4Ag1,4Ag1,sim
1446,12954.0682,8449,2.346944444,3112,0.864444444,53.46320579,28.5157299,2.497057878,24038.89056,11.09949196,2.584,20644.35959,80.20819936,15.32194212,185.201045,1446,112.795,97.112,-15.683,88.412,-24.383,2.023588424,1.908160772,2.104636656,2.331067524,6,2.140771704,1.940344051,4729.638,4Ar1,4Ag1,4Ag1,sim
1447,12955.5682,6949,1.930277778,3728,1.035555556,61.89338441,24.25299731,2.361852151,23534.70472,9.906293011,2.426008065,19365.39892,43.09621505,17.0103172,317.7045699,1447,115.816,80.552,-35.264,75.252,-40.564,1.822551075,1.726672043,1.86791129,2.046932796,6,1.936298387,1.758997312,4370.925,4Ar1,4Ag1,4Ag1,sim
1448,12957.0682,6318,1.755,3179,0.883055556,71.46217296,27.55190252,3.021333333,23906.75316,11.04122642,2.596031447,20097.25891,93.58806289,13.73021384,203.4121887,1448,111.072,70.474,-40.598,64.416,-46.656,1.845798742,1.709415094,1.889028302,2.133606918,6,2.025531447,1.758959119,4390.917,4Ar1,4Ag1,4Ag1,sim
1449,12958.5682,6788,1.885555556,3106,0.862777778,81.88108065,28.04412903,3.025054839,23810.31183,9.088106452,3.078183871,19885.20801,121.2647548,11.30998387,163.5681613,1449,112.587,89.068,-23.519,85.619,-26.968,1.89843871,1.7947,1.94713871,2.103729032,6,1.993587097,1.857758065,4460.632,4Ar1,4Ag1,4Ag1,sim
1450,12960.0682,6992,1.942222222,4359,1.210833333,106.0714115,20.83624138,2.886673563,26431.61145,7.1138,2.911673563,21642.03462,64.10050345,18.88855632,418.2935655,1450,114.628,65.307,-49.321,67.59,-47.038,1.778712644,1.662068966,1.847170115,2.111774713,6,1.883917241,1.721657471,4358.644,4Ar1,4Ag1,4Ag1,sim
1451,12961.5682,8494,2.359444444,4885,1.356944444,133.0013832,18.03155123,3.179006148,26484.44045,6.10332582,2.965946721,21969.6087,59.26040369,18.11277049,392.3292664,1451,111.771,56.404,-55.367,59.704,-52.067,1.73692418,1.609571721,1.790057377,2.019737705,6,1.887276639,1.660479508,4600.396,4Ar1,4Ag1,4Ag1,sim
1452,12963.0682,12503,3.473055556,7535,2.093055556,192.5385697,12.00920319,3.031926959,27726.67883,4.027952191,2.98212085,23216.83391,62.42056972,22.49524436,634.6100664,1452,113.853,75.717,-38.136,79.517,-34.336,1.755418327,1.647132802,1.807675963,2.044227092,6,1.865196547,1.701916335,4560.176,4Ar1,4Ag1,4Ag1,sim
1453,12964.5682,31069,8.630277778,5375,1.493055556,141.7681583,15.56259404,2.87310987,25317.22373,5.17794041,2.914834264,20055.60957,44.2581676,24.82220298,380.3240764,1453,112.74,67.534,-45.206,63.634,-49.106,1.911389199,1.819394786,1.954156425,2.068260708,6,1.99633892,1.875191806,4799.829,4Ar1,4Ag1,4Ag1,sim
1454,12966.0682,36953,10.26472222,6929,1.924722222,166.7247153,12.56709249,3.236653179,24708.29974,4.905836705,2.576180636,18823.40806,0,28.62021532,782.7086676,1454,112.504,70.767,-41.737,69.867,-42.637,1.678424855,1.655650289,1.68692052,1.86849711,6,1.688453757,1.682794798,4672.202,4Ar1,4Ag1,4Ag1,sim
1455,12967.5682,7969,2.213611111,4902,1.361666667,128.9433538,18.07109611,3.214523517,24593.7274,5.858650307,3.090989775,19437.76646,0,14.27708998,365.2165092,1455,112.572,54.135,-58.437,53.735,-58.837,1.851834356,1.779331288,1.87890184,2.02594274,6,1.928599182,1.820316973,4636,4Ar1,4Ag1,4Ag1,sim
1456,12969.0682,10350,2.875,6620,1.838888889,179.2376778,13.25013011,3.007720121,27292.88972,4.280813918,3.103461422,21275.33714,13.38638275,22.35156127,554.0780893,1456,112.028,72.181,-39.847,69.481,-42.547,1.85796823,1.773465961,1.893279879,2.2207882,6,1.947859304,1.816833585,4357.347,4Ar1,4Ag1,4Ag1,sim
1457,12970.5682,9721,2.700277778,6673,1.853611111,164.0069925,13.16076612,3.177788606,27566.48187,4.826962519,2.751803598,21898.49025,24.46125937,26.20562219,581.1526657,1457,113.269,74.549,-38.72,77.349,-35.92,1.809401799,1.748914543,1.814467766,2.172103448,6,1.890698651,1.783232384,4840.848,4Ar1,4Ag1,4Ag1,sim
1458,12972.0682,11760,3.266666667,6900,1.916666667,176.6592264,12.72173585,3.067686502,28229.90313,4.329246734,2.936026125,22262.2567,20.98761974,26.39117852,612.4949347,1458,114.028,70.649,-43.379,68.849,-45.179,1.784783745,1.73421045,1.789583454,2.148139332,6,1.841949202,1.773142235,4878.315,4Ar1,4Ag1,4Ag1,sim
1459,12973.5682,8639,2.399722222,6509,1.808055556,174.2366431,13.53753077,3.143298462,28192.6883,4.581875385,2.954798462,22405.70254,16.20834769,22.83793538,586.0245292,1459,111.941,70.055,-41.886,72.555,-39.386,1.748010769,1.697166154,1.741683077,2.120861538,6,1.827635385,1.725626154,4755.272,4Ar1,4Ag1,4Ag1,sim
1460,12975.0682,1028826,285.785,9293,2.581388889,222.0627363,9.476029064,2.364031216,27565.2611,5.375974166,1.771446717,17207.12698,1.837026911,16.82888698,203.7359483,1460,100.713,161.463,60.75,116.609,15.896,1.915812702,1.738260495,2.023453175,2.300628633,3.061457481,2.099188375,1.80195479,4601.077,4Ar1,4Ag1,4Ag1,sim
1461,12976.5682,13778,3.827222222,8005,2.223611111,154.1230701,10.7729975,3.363115144,25151.98566,5.31956821,2.024405507,16714.76145,0,17.66846058,579.2661615,1461,113.054,76.005,-37.049,90.504,-22.55,1.874150188,1.714841051,1.956678348,2.234254068,2.321345432,2.041971214,1.782898623,4685.451,4Ar1,4Ag1,4Ag1,sim
1462,12978.0682,24103,6.695277778,13252,3.681111111,267.1936576,6.029773243,3.264061224,21682.94763,3.622469388,1.666247921,13898.66664,17.90971126,24.49793122,856.9177256,1462,110.703,61.027,-49.676,79.727,-30.976,1.918921391,1.756490552,2.005259259,2.342256992,2.378358277,2.088227513,1.82539607,4723.775,4Ar1,4Ag1,4Ag1,sim
1463,12979.5682,202332,56.20333333,8731,2.425277778,237.4117259,9.785173165,2.758450688,19680.30121,5.05446789,1.899873853,11603.17175,8.739004587,5.005957569,207.2177511,1463,75.519,21.964,-53.555,32.064,-43.455,1.949207569,1.818010321,2.01658945,2.304299312,2.297504587,2.089333716,1.872431193,4165.671,4Ar1,4Ag1,4Ag1,sim
1464,12981.0682,10441,2.900277778,6636,1.843333333,117.6466682,13.63173002,2.966711916,18881.73997,5.915879336,2.319316742,11873.55288,0,5.058025641,170.1032127,1464,114.647,82.329,-32.318,95.202,-19.445,1.7806727,1.660067873,1.83859276,2.109823529,2.108755656,1.921040724,1.702984917,4662.047,4Ar1,4Ag1,4Ag1,sim
1465,12982.5682,8280,2.3,5933,1.648055556,141.1157504,14.99075885,3.001111298,16918.92788,5.169003373,2.885428331,12976.80787,6.547986509,5.365406408,207.8014115,1465,112.323,87.58,-24.743,86.945,-25.378,1.869875211,1.744382799,1.935629005,2.159655987,2.158062395,1.975495784,1.82410118,4519.285,4Ar1,4Ag1,4Ag1,sim
1466,12984.0682,9193,2.553611111,6451,1.791944444,160.2043209,13.78471318,3.058068217,15522.2842,4.608677519,2.983626357,12924.90184,0,6.176534884,279.2350186,1466,113.261,76.714,-36.547,78.714,-34.547,1.797891473,1.672572093,1.869649612,2.106789147,2.128460465,1.912466667,1.736497674,4756.249,4Ar1,4Ag1,4Ag1,sim
1467,12985.5682,15280,4.244444444,9449,2.624722222,222.9339027,9.042069767,3.242179704,15087.26202,3.578079281,2.550070825,13031.4437,32.05029704,5.696400634,307.3352072,1467,110.211,98.666,-11.545,103.066,-7.145,1.831505285,1.709330867,1.902693446,2.156415433,2.18448203,1.953132135,1.760672304,5004.711,4Ar1,4Ag1,4Ag1,sim
1468,12987.0682,10570,2.936111111,7553,2.098055556,157.3504185,11.76315497,3.35002649,15510.59704,4.979360265,2.362313907,13461.8999,103.1857444,6.437513907,255.528898,1468,100.976,73.025,-27.951,76.089,-24.887,1.802218543,1.724499338,1.840462252,2.015063576,2.082182781,1.879537748,1.764384106,5063.095,4Ar1,4Ag1,4Ag1,sim
1469,12988.5682,14923,4.145277778,7423,2.061944444,157.9590593,11.6656186,3.250446092,15631.17967,5.037725067,2.316843666,13417.92596,90.0699434,6.144002695,247.020097,1469,112.603,77.909,-34.694,84.609,-27.994,1.789060647,1.718842318,1.820252022,1.985145553,2.01004717,1.847181941,1.769845013,4468.905,4Ar1,4Ag1,4Ag1,sim
1470,12990.0682,11842,3.289444444,7961,2.211388889,185.1377686,11.2855283,3.372992453,15440.86221,4.554108176,2.455030189,13030.52033,57.59044025,5.44932956,207.0411686,1470,114.906,74.145,-40.761,73.345,-41.561,1.684916981,1.574636478,1.735150943,2.030367296,2.020623899,1.796928302,1.632881761,4602.659,4Ar1,4Ag1,4Ag1,sim
1471,12991.5682,14623,4.061944444,8228,2.285555556,278.5537433,10.40361071,3.235615572,16703.34401,3.814976886,2.731375912,14335.35293,32.40812895,7.261956204,333.550455,1471,110.15,92.85,-17.3,87.022,-23.128,1.851375912,1.727183698,1.917450122,2.24013382,2.21646472,1.973604623,1.787249392,4346.1,4Ar1,4Ag1,4Ag1,sim
1472,12993.0682,12817,3.560277778,7152,1.986666667,184.9987958,12.33635524,3.221551049,19421.85362,4.265232168,2.882862937,16710.91622,45.16736923,7.973216783,225.000421,1472,114.59,90.101,-24.489,105.369,-9.221,1.820500699,1.673413986,1.900544056,2.252888112,2.24493007,1.972881119,1.73513007,4654.833,4Ar1,4Ag1,4Ag1,sim
1473,12994.5682,10615,2.948611111,5692,1.581111111,150.6750458,14.99523063,3.16518838,21249.47938,5.645072183,2.649677817,18235.18429,23.80399824,6.791153169,255.7870669,1473,111.976,85.74,-26.236,79.14,-32.836,1.890461268,1.780610915,1.945174296,2.27556338,2.304334507,2.018878521,1.816753521,4383.006,4Ar1,4Ar1,4Ag1,sim
1474,12996.0682,11238,3.121666667,5678,1.577222222,129.3785802,15.4197231,3.042481481,20865.64725,5.769218695,2.669823633,18101.63148,26.96273545,7.74296649,267.1478924,1474,113.446,120.474,7.028,110.856,-2.59,1.866982363,1.712712522,1.950970018,2.345571429,2.366373898,2.039255732,1.764790123,4339.472,4Ar1,4Ar1,4Ag1,sim
1475,12997.5682,6615,1.8375,3450,0.958333333,69.59915652,25.49670725,2.808272464,18010.92906,9.547756522,2.669721739,15152.13819,2.476646377,6.959057971,200.3287188,1475,112.817,94.823,-17.994,95.015,-17.802,1.892066667,1.799672464,1.931657971,2.200333333,2.265182609,2.004411594,1.83224058,4309.27,4Ar1,4Ar1,4Ag1,sim
1476,12999.0682,7816,2.171111111,4589,1.274722222,110.6540961,19.02762664,3.153934498,18944.91597,7.128344978,2.669545852,16568.2685,19.17143231,7.358899563,238.4736201,1476,113.378,95.139,-18.239,96.714,-16.664,1.912406114,1.765200873,1.99789083,2.369648472,2.364196507,2.078731441,1.807661572,4531.469,4Ar1,4Ar1,4Ag1,sim
1477,13000.5682,9831,2.730833333,4017,1.115833333,90.40345137,21.08505486,2.979024938,17511.56321,7.936438903,2.655526185,15171.70782,7.517134663,6.997548628,224.0253117,1477,110.907,89.422,-21.485,94.819,-16.088,1.891184539,1.751593516,1.970543641,2.319359102,2.308695761,2.046850374,1.795413965,4350.766,4Ar1,4Ar1,4Ag1,sim
1478,13002.0682,6646,1.846111111,3713,1.031388889,83.89491375,22.86241779,2.798059299,17433.4075,8.605428571,2.656760108,14638.57011,12.38430997,6.641382749,200.6008491,1478,112.731,91.432,-21.299,96.432,-16.299,1.915830189,1.780185984,1.994792453,2.33409973,2.307962264,2.077293801,1.810601078,4414.651,4Ar1,4Ar1,4Ag1,sim
1479,13003.5682,6983,1.939722222,3025,0.840277778,58.13468874,29.35819536,2.727642384,15570.03828,11.02230464,2.663437086,12705.56287,0,6.252043046,168.5406589,1479,114.549,89.396,-25.153,95.596,-18.953,1.899622517,1.751675497,1.991145695,2.321251656,2.328576159,2.072456954,1.78268543,4259.995,4Ar1,4Ar1,4Ag1,sim
1480,13005.0682,5164,1.434444444,2786,0.773888889,62.67005396,31.10935252,2.927744604,15960.76026,12.4896295,2.509607914,13382.1559,0,5.670766187,158.3768741,1480,111.317,99.598,-11.719,104.898,-6.419,1.978071942,1.783338129,2.090482014,2.523870504,2.478010791,2.212906475,1.825032374,4336.906,4Ar1,4Ar1,4Ag1,sim
1481,13006.5682,5169,1.435833333,2516,0.698888889,39.45666534,34.67558566,2.573199203,15323.61447,15.31916335,2.263585657,12531.24853,0,5.727984064,143.4384502,1481,111.857,96.436,-15.421,101.178,-10.679,1.955334661,1.757952191,2.096649402,2.484398406,2.474,2.17649004,1.789713147,4310.442,4Ar1,4Ar1,4Ag1,sim
1482,13008.0682,4205,1.168055556,2350,0.652777778,46.08095726,37.92130342,2.892042735,16269.1188,14.67953419,2.593047009,13746.47004,29.98986325,6.336688034,141.2065385,1482,113.368,100.535,-12.833,102.835,-10.533,1.965978632,1.759431624,2.096688034,2.522393162,2.46482906,2.191311966,1.816042735,4165.776,4Ar1,4Ar1,4Ag1,sim
1483,13009.5682,5649,1.569166667,2552,0.708888889,65.97568627,34.16795294,2.910109804,16101.85827,12.79432157,2.663482353,13409.18186,93.60312549,6.349776471,153.4101451,1483,110.918,101.27,-9.648,105.403,-5.515,1.905752941,1.703309804,2.005737255,2.480062745,2.403615686,2.142682353,1.77087451,4381.473,4Ag1,4Ar1,4Ag1,sim
1484,13011.0682,6470,1.797222222,2522,0.700555556,52.83048016,35.3374127,2.643746032,16799.58789,13.21358333,2.66947619,13336.16319,60.43130952,5.452384921,133.8979603,1484,115.344,97.695,-17.649,100.194,-15.15,1.914952381,1.748035714,2.017464286,2.394396825,2.283539683,2.094472222,1.799325397,4515.501,4Ar1,4Ar1,4Ag1,sim
1485,13012.5682,109171,30.32527778,3104,0.862222222,51.71271613,27.77122903,2.923606452,18876.14789,13.76851935,2.02633871,14262.31783,29.48260323,4.299325806,107.8817516,1485,104.695,75.664,-29.031,77.947,-26.748,2.003603226,1.786332258,2.140077419,2.462241935,2.320203226,2.243670968,1.843890323,4905,4Ar1,4Ar1,4Ag1,sim
1486,13014.0682,7886,2.190555556,3569,0.991388889,52.96164607,25.50444382,3.115008427,17755.75847,13.86219944,1.843601124,13758.12977,88.12836236,4.77880618,116.8270337,1486,108.288,92.487,-15.801,99.441,-8.847,1.902570225,1.670272472,2.066398876,2.408735955,2.230758427,2.128876404,1.744441011,4753.656,4Ar1,4Ar1,4Ag1,sim
1623,13353.7353,7092,1.97,4014,1.115,80.07526617,22.47979851,3.152960199,21342.55366,9.799261194,2.293343284,15344.24811,0,3.258365672,83.34683582,1623,108.835,116.701,7.866,123.701,14.866,1.859865672,1.721119403,1.960074627,2.220681592,2.358987562,1.963067164,1.795425373,4633.542,4Ar1,4Ar1,4Ar1,nao
1624,13355.2353,7557,2.099166667,3996,1.11,75.03142607,22.08817544,3.053629073,21888.33787,9.653761905,2.287551378,15519.34124,7.466984962,3.903250627,87.42112782,1624,107.313,106.317,-0.996,120.017,12.704,1.884659148,1.754130326,1.994634085,2.287596491,2.362656642,1.958546366,1.831413534,4628.817,4Ar1,4Ar1,4Ar1,nao
1625,13356.7353,8306,2.307222222,3017,0.838055556,62.59525581,28.79963787,3.405800664,21623.46943,12.73513621,2.262465116,15718.88635,0,3.951049834,66.76349502,1625,105.953,104.562,-1.391,114.362,8.409,1.895059801,1.735584718,2.026023256,2.321747508,2.418551495,1.992169435,1.826046512,4498.287,4Ar1,4Ar1,4Ar1,nao
1626,13358.2353,5657,1.571388889,3423,0.950833333,69.93526608,25.85592398,3.311453216,22064.57233,11.43783918,2.260567251,15641.10849,0,2.776944444,61.78550292,1626,108.903,105.683,-3.22,116.183,7.28,1.877327485,1.72424269,2.027824561,2.305383041,2.449494152,1.958067251,1.798856725,4527.979,4Ar1,4Ar1,4Ar1,nao
1627,13359.7353,4911,1.364166667,3313,0.920277778,67.42599698,26.33970091,3.384546828,21371.28805,11.6799003,2.253380665,15295.60594,0,2.547320242,59.91788218,1627,105.117,103.228,-1.889,114.905,9.788,1.829567976,1.685682779,1.958416918,2.282042296,2.382954683,1.912719033,1.760827795,4498.906,4Ar1,4Ar1,4Ar1,nao
1628,13361.2353,5484,1.523333333,3614,1.003888889,73.53110803,24.322,3.311213296,21388.01909,10.8101108,2.250584488,15127.61865,0,2.392385042,61.2304626,1628,106.091,110.055,3.964,107.53,1.439,1.873360111,1.709495845,1.993144044,2.359811634,2.443199446,1.98166759,1.810249307,4703.879,4Ar1,4Ar1,4Ar1,nao
1629,13362.7353,5261,1.461388889,3371,0.936388889,72.72104451,26.22588131,3.390017804,20640.69685,11.65128783,2.250614243,14856.00967,0,2.222400593,52.49473294,1629,107.045,111.912,4.867,113.212,6.167,1.873818991,1.704756677,2.014857567,2.36510089,2.434367953,1.967050445,1.810836795,4556.463,4Ar1,4Ar1,4Ar1,nao
1630,13364.2353,11155,3.098611111,3578,0.993888889,74.30336975,24.16026611,3.245955182,21218.93146,10.72830812,2.250991597,15260.58139,0,1.927266106,52.99330532,1630,107.886,113.34,5.454,115.64,7.754,1.894302521,1.697691877,2.06164986,2.440005602,2.501291317,2.007857143,1.809579832,4729.233,4Ar1,4Ar1,4Ar1,nao
1631,13365.7353,6333,1.759166667,3143,0.873055556,66.65944586,27.36069745,3.317863057,21324.83305,12.14567197,2.252226115,15681.12327,0,2.608649682,64.46074204,1631,106.364,121.701,15.337,119.601,13.237,2.016315287,1.86066879,2.151175159,2.485990446,2.560471338,2.099159236,1.953350318,4793.147,4Ar1,4Ar1,4Ar1,nao
1632,13367.2353,9208,2.557777778,3405,0.945833333,61.62615294,27.56863529,3.212779412,21621.21911,12.2066,2.258379412,15618.30506,0,3.380308824,66.85874118,1632,113.271,123.18,9.909,123.978,10.707,2.028967647,1.859611765,2.160767647,2.5671,2.627458824,2.134423529,1.960673529,4457.886,4Ar1,4Ar1,4Ar1,nao
1633,13368.7353,12410,3.447222222,2811,0.780833333,71.13790714,29.77377857,3.409857143,21976.23548,13.14666786,2.265028571,15876.17622,0,3.502067857,59.90378929,1633,101.215,110.183,8.968,110.783,9.568,1.986678571,1.822782143,2.157728571,2.5098,2.593967857,2.063792857,1.902517857,4482.578,4Ar1,4Ar1,4Ar1,nao
1634,13370.2353,5200,1.444444444,3299,0.916388889,64.26415502,27.32940122,3.265109422,22924.22177,11.75217629,2.325920973,16220.46245,0,3.353170213,62.97126748,1634,107.332,121.047,13.715,121.551,14.219,2.049477204,1.876519757,2.225680851,2.554951368,2.491458967,2.134516717,1.96131003,4621.983,4Ar1,4Ar1,4Ar1,nao
1635,13371.7353,4746,1.318333333,3075,0.854166667,56.10405537,29.11552117,3.262820847,23353.61702,13.66635831,2.140996743,16325.09631,6.718312704,3.92285342,71.43671336,1635,108.637,123.236,14.599,122.537,13.9,1.996250814,1.846765472,2.163511401,2.49229316,2.386267101,2.046638436,1.928602606,4697.283,4Ar1,4Ar1,4Ar1,nao
1636,13373.2353,6429,1.785833333,3399,0.944166667,61.28281121,26.21562242,3.551873156,24135.49178,13.74026844,1.906153392,17364.10259,0,4.283554572,79.87894395,1636,108.132,119.355,11.223,120.555,12.423,2.018179941,1.841935103,2.183176991,2.509781711,2.419495575,2.111315634,1.935634218,4672.283,4Ar1,4Ar1,4Ar1,nao
1637,13374.7353,6960,1.933333333,3270,0.908333333,51.70281288,26.9691319,3.100395706,22993.93436,13.99324233,1.927291411,16630.34553,0,4.215156442,81.41592331,1637,107.8,120.282,12.482,122.482,14.682,2.036282209,1.916567485,2.189331288,2.452490798,2.425546012,2.069174847,1.970018405,4502.005,4Ar1,4Ar1,4Ar1,nao
1638,13376.2353,6153,1.709166667,3064,0.851111111,51.68016667,28.66244444,3.287506536,22676.18926,14.76921895,1.941019608,16777.67222,0,4.061493464,75.65579085,1638,105.743,117.635,11.892,121.035,15.292,2.024732026,1.916633987,2.169303922,2.417428105,2.308382353,2.052653595,1.960098039,4400.911,4Ar1,4Ar1,4Ar1,nao
1639,13377.7353,5693,1.581388889,3221,0.894722222,52.10574534,27.88676708,3.196220497,21980.91654,14.41575466,1.934624224,15664.03717,0,4.008453416,75.78253106,1639,107.596,112.926,5.33,117.126,9.53,2.035055901,1.91778882,2.188313665,2.478385093,2.31084472,2.072950311,1.961319876,4426.077,4Ar1,4Ar1,4Ar1,nao
1640,13379.2353,5481,1.5225,3011,0.836388889,51.71487333,30.05682333,3.461346667,22700.92181,15.5267,1.935903333,16527.16249,0,3.73816,73.14315,1640,107.147,119.455,12.308,118.054,10.907,2.037853333,1.91127,2.179163333,2.486516667,2.306993333,2.090796667,1.970353333,4378.453,4Ar1,4Ar1,4Ar1,nao
1641,13380.7353,7702,2.139444444,3372,0.936666667,57.5762908,26.21736795,3.407454006,22760.36091,13.62943917,1.923673591,16706.37175,0,3.19194362,69.67533531,1641,105.646,116.217,10.571,117.717,12.071,1.9995727,1.894071217,2.147350148,2.398753709,2.250264095,2.025281899,1.931513353,4768.099,4Ar1,4Ar1,4Ar1,nao
1642,13382.2353,10308,2.863333333,3829,1.063611111,65.30418063,23.34940314,3.364049738,22909.22002,12.132,1.924984293,17383.39952,0,3.191340314,71.41155497,1642,108.679,113.626,4.947,114.426,5.747,2.039251309,1.905366492,2.198133508,2.487871728,2.30671466,2.092884817,1.959793194,4835.837,4Ar1,4Ar1,4Ar1,nao
